collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2021122101447,2021,122101447,2,2,1,2,48,8,3,0,0,0,0,0,9,10,E01027719,-1,0,0.04956,0.95044,-1
2021311055754,2021,311055754,2,1,1,2,42,7,2,0,0,0,0,0,9,1,E01013812,6,1,1,0,-1
2021411048365,2021,411048365,1,1,1,2,46,8,3,0,0,0,0,0,9,3,E01023294,3,1,0,1,-1
2021411061992,2021,411061992,1,1,2,2,19,4,3,0,0,-1,0,0,9,8,E01023481,3,1,0,1,-1
202163B066421,2021,63B066421,1,2,2,2,12,3,3,0,0,2,2,0,9,-1,-1,-1,0,0.11941,0.88059,-1
2021332100155,2021,332100155,1,1,3,2,84,11,2,6,9,0,0,0,0,10,E01025787,-1,0,1,0,-1
2021010331965,2021,010331965,2,1,1,1,21,5,3,0,0,0,0,0,1,2,E01003093,-1,0,0,1,-1
2021010324708,2021,010324708,1,1,1,1,29,6,3,0,0,0,0,0,3,3,E01003606,-1,0,0,1,-1
2021010335814,2021,010335814,2,1,1,1,35,6,3,0,0,0,0,0,5,7,E01000573,-1,0,0,1,-1
2021622100151,2021,622100151,1,1,3,2,27,6,3,5,1,0,0,0,0,3,W01001268,-1,0,0.06399,0.93601,-1
2021451072518,2021,451072518,1,1,1,2,31,6,3,0,0,0,0,0,1,8,E01016609,3,1,0,1,-1
2021622100825,2021,622100825,1,1,1,1,28,6,3,0,0,0,0,0,1,2,W01000752,-1,0,0.12105,0.87895,-1
2021101047754,2021,101047754,1,1,1,1,31,6,2,0,0,0,0,0,3,3,E01032648,7,1,1,0,-1
202131C194621,2021,31C194621,1,1,3,2,34,6,3,6,9,0,0,0,0,2,E01013900,-1,0,0.07848,0.92152,-1
2021501099809,2021,501099809,2,1,1,1,52,8,2,0,0,0,0,0,5,6,E01020276,5,1,1,0,-1
2021010350694,2021,010350694,1,1,1,1,39,7,2,0,0,0,0,0,1,3,E01000010,-1,0,1,0,-1
2021070456201,2021,070456201,2,1,1,1,31,6,3,0,0,0,0,0,1,2,E01018485,-1,0,0.03688,0.96312,-1
2021101118189,2021,101118189,2,1,1,1,50,8,2,0,0,0,0,0,1,2,E01008173,6,1,1,0,-1
2021061050489,2021,061050489,1,2,2,1,31,6,2,0,0,1,0,0,9,1,E01011625,6,1,1,0,-1
2021061104107,2021,061104107,1,2,2,2,55,8,3,0,0,1,0,0,9,8,E01006133,3,1,0,1,-1
2021111049806,2021,111049806,2,2,2,2,82,11,2,0,0,1,0,0,9,-1,-1,6,1,1,0,-1
2021201135825,2021,201135825,2,1,2,2,31,6,2,0,0,1,0,0,9,3,E01009834,7,1,1,0,-1
2021010351693,2021,010351693,1,1,1,1,26,6,3,0,0,0,0,0,3,3,E01003109,-1,0,0,1,-1
2021070253261,2021,070253261,1,2,2,1,30,6,3,0,0,1,0,0,9,1,E01012402,-1,0,0.03455,0.96545,-1
2021131042993,2021,131042993,7,5,1,2,43,7,3,0,0,0,0,0,9,10,E01011696,3,1,0,1,-1
2021141115136,2021,141115136,1,1,2,1,20,4,3,0,0,2,0,0,9,1,E01027974,3,1,0,1,-1
2021531059532,2021,531059532,2,1,1,2,55,8,2,0,0,0,0,0,1,8,E01022387,7,1,1,0,-1
2021010304481,2021,010304481,1,1,3,2,80,11,2,10,9,0,0,0,0,7,E01000437,-1,0,1,0,-1
2021061093307,2021,061093307,1,1,3,2,65,9,3,5,1,0,0,0,0,2,E01004969,3,1,0,1,-1
2021430427295,2021,430427295,2,1,1,1,26,6,3,0,0,0,0,0,1,10,E01016426,-1,0,0.04737,0.95263,-1
2021411043565,2021,411043565,2,1,1,1,13,3,3,0,0,0,0,0,-1,10,E01023655,3,1,0,1,-1
2021201044388,2021,201044388,1,1,3,1,13,3,2,5,1,0,0,0,0,1,E01010371,7,1,1,0,-1
2021161090433,2021,161090433,1,1,1,2,56,9,3,0,0,0,0,0,1,1,E01013203,3,1,0,1,-1
2021010322440,2021,010322440,1,1,1,1,29,6,3,0,0,0,0,0,3,3,E01003979,-1,0,0,1,-1
2021010329783,2021,010329783,1,1,1,1,56,9,2,0,0,0,0,0,1,6,E01003033,-1,0,1,0,-1
2021010334237,2021,010334237,1,1,3,1,2,1,3,1,3,0,0,0,0,4,E01001037,-1,0,0,1,-1
2021320035341,2021,320035341,1,1,1,2,32,6,3,0,0,0,0,0,9,7,E01026015,-1,0,0.09332,0.90668,-1
2021361066238,2021,361066238,1,1,1,2,80,11,3,0,0,0,0,0,9,9,E01026513,3,1,0,1,-1
202163D105821,2021,63D105821,1,1,2,1,24,5,3,0,0,1,0,0,9,-1,-1,-1,0,0.10833,0.89167,-1
2021451041872,2021,451041872,1,1,3,1,19,4,3,3,3,0,0,0,0,2,E01030599,3,1,0,1,-1
2021052101759,2021,052101759,1,1,1,1,31,6,3,0,0,0,0,0,1,2,E01006727,-1,0,0.19802,0.80198,-1
2021440475440,2021,440475440,1,1,3,2,75,10,2,8,3,0,0,0,0,9,E01022699,-1,0,1,0,-1
2021522101346,2021,522101346,1,1,1,1,17,4,3,0,0,0,0,0,1,8,E01014509,-1,0,0.07703,0.92297,-1
2021610014121,2021,610014121,1,3,3,2,8,2,3,10,9,0,0,0,0,-1,-1,-1,0,0.15064,0.84936,-1
2021010346364,2021,010346364,1,1,1,1,39,7,3,0,0,0,0,0,8,1,E01004205,-1,0,0,1,-1
2021010312388,2021,010312388,1,1,1,1,60,9,3,0,0,0,0,0,1,6,E01000324,-1,0,0,1,-1
2021991109028,2021,991109028,1,1,1,1,14,3,2,0,0,0,0,0,1,5,-1,7,1,1,0,-1
2021131060956,2021,131060956,1,1,1,1,70,10,3,0,0,0,0,0,3,8,E01011252,3,1,0,1,-1
2021010293036,2021,010293036,1,1,1,2,48,8,3,0,0,0,0,0,9,4,E01030619,-1,0,0,1,-1
2021010315883,2021,010315883,1,1,1,2,41,7,3,0,0,0,0,0,9,2,E01003313,-1,0,0,1,-1
2021451104391,2021,451104391,2,1,1,2,40,7,3,0,0,0,0,0,9,10,E01030870,3,1,0,1,-1
2021221051165,2021,221051165,1,3,2,2,10,2,3,0,0,2,0,0,9,3,E01032236,3,1,0,1,-1
2021320620832,2021,320620832,1,2,2,2,15,3,3,0,0,1,0,0,9,1,E01027334,-1,0,0.05887,0.94113,-1
2021471118022,2021,471118022,1,1,2,2,79,11,2,0,0,1,0,0,9,8,E01031535,5,1,1,0,-1
2021622100686,2021,622100686,1,2,2,2,79,11,3,0,0,0,4,0,11,3,W01001137,-1,0,0.03424,0.96576,-1
2021010344366,2021,010344366,1,1,1,1,25,5,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2021361120908,2021,361120908,1,2,1,1,61,9,3,0,0,0,0,0,9,8,E01030293,3,1,0,1,-1
2021421077485,2021,421077485,2,1,1,2,28,6,3,0,0,0,0,0,9,8,E01018280,3,1,0,1,-1
2021451038965,2021,451038965,2,1,1,2,26,6,3,0,0,0,0,0,9,2,E01030985,3,1,0,1,-1
2021991047805,2021,991047805,1,1,1,1,24,5,3,0,0,0,0,0,9,7,-1,3,1,0,1,-1
2021991040090,2021,991040090,2,1,1,1,42,7,3,0,0,0,0,0,19,3,-1,3,1,0,1,-1
2021010336430,2021,010336430,1,1,1,1,76,11,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2021320064750,2021,320064750,2,1,2,2,20,4,2,0,0,1,0,0,9,3,E01019797,-1,0,1,0,-1
2021061120352,2021,061120352,1,1,3,1,52,8,3,10,9,0,0,2,0,6,W01000297,3,1,0,1,-1
2021010310128,2021,010310128,1,1,1,1,20,4,3,0,0,0,0,0,1,7,E01001871,-1,0,0,1,-1
2021122100304,2021,122100304,1,1,1,1,43,7,3,0,0,0,0,0,9,1,E01012114,-1,0,0.02038,0.97962,-1
2021421131050,2021,421131050,3,3,1,2,36,7,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2021440367204,2021,440367204,2,1,1,2,50,8,3,0,0,0,0,0,9,9,E01022547,-1,0,0.07357,0.92643,-1
2021461080754,2021,461080754,2,2,1,2,43,7,3,0,0,0,0,0,9,9,E01024438,3,1,0,1,-1
2021461033913,2021,461033913,1,1,1,1,27,6,3,0,0,0,0,0,19,7,E01024157,3,1,0,1,-1
2021010342985,2021,010342985,1,1,3,2,41,7,3,1,3,0,0,0,0,6,E01004186,-1,0,0,1,-1
2021302100398,2021,302100398,1,1,1,1,44,7,3,0,0,0,0,0,19,5,E01019196,-1,0,0.04762,0.95238,-1
2021070227788,2021,070227788,1,1,2,2,5,1,3,0,0,2,0,0,9,10,E01018671,-1,0,0.04033,0.95967,-1
202131D048621,2021,31D048621,2,2,1,1,42,7,3,0,0,0,0,0,9,10,E01025885,-1,0,0.07114,0.92886,-1
2021501056221,2021,501056221,1,1,2,1,21,5,2,0,0,2,0,0,9,2,E01015216,5,1,1,0,-1
2021522200052,2021,522200052,3,2,2,2,58,9,3,0,0,1,0,0,9,9,E01021681,-1,0,0.01913,0.98087,-1
2021010304192,2021,010304192,1,1,1,1,28,6,3,0,0,0,0,0,1,3,E01004440,-1,0,0,1,-1
2021010330549,2021,010330549,1,1,1,1,29,6,3,0,0,0,0,0,3,3,E01001434,-1,0,0,1,-1
2021401070195,2021,401070195,1,1,1,1,37,7,2,0,0,0,0,0,5,10,E01023464,5,1,1,0,-1
202163D018921,2021,63D018921,1,1,1,1,76,11,3,0,0,0,0,0,4,5,E01028834,-1,0,0.27815,0.72185,-1
2021010343924,2021,010343924,1,1,1,2,28,6,3,0,0,0,0,0,1,6,E01000865,-1,0,0,1,-1
202163D048521,2021,63D048521,1,1,1,1,49,8,2,0,0,0,0,0,90,-1,-1,-1,0,1,0,-1
2021546751321,2021,546751321,1,1,1,1,46,8,3,0,0,0,0,0,8,5,E01015505,-1,0,0.04889,0.95111,-1
2021010319847,2021,010319847,1,1,1,1,27,6,3,0,0,0,0,0,1,5,E01003116,-1,0,0,1,-1
2021010341378,2021,010341378,1,1,1,1,25,5,3,0,0,0,0,0,3,2,E01004349,-1,0,0,1,-1
2021010323174,2021,010323174,1,1,1,1,29,6,3,0,0,0,0,0,4,7,E01001308,-1,0,0,1,-1
2021131098707,2021,131098707,1,1,3,1,80,11,2,8,1,0,0,2,0,7,E01011013,5,1,1,0,-1
2021170S10371,2021,170S10371,1,1,3,1,29,6,2,4,3,0,0,0,0,-1,-1,-1,0,1,0,-1
2021052101608,2021,052101608,2,1,1,1,20,4,3,0,0,0,0,0,1,6,E01025495,-1,0,0.06349,0.93651,-1
2021411042820,2021,411042820,2,1,1,1,12,3,3,0,0,0,0,0,1,4,E01023620,3,1,0,1,-1
2021201033429,2021,201033429,1,1,3,1,41,7,3,5,1,0,0,2,0,1,E01009172,3,1,0,1,-1
2021411124775,2021,411124775,2,1,1,1,28,6,3,0,0,0,0,0,9,4,E01023951,3,1,0,1,-1
2021010305659,2021,010305659,1,1,2,1,13,3,3,0,0,0,0,0,-1,7,E01004134,-1,0,0,1,-1
2021061040029,2021,061040029,2,1,1,2,40,7,3,0,0,0,0,0,9,3,E01006115,3,1,0,1,-1
2021201107297,2021,201107297,2,2,2,2,8,2,3,0,0,2,0,0,9,2,E01009348,3,1,0,1,-1
2021471126562,2021,471126562,1,1,2,2,37,7,3,0,0,1,0,0,9,2,E01020990,3,1,0,1,-1
2021041097265,2021,041097265,1,1,2,2,87,11,2,0,0,0,3,0,11,1,E01025297,7,1,1,0,-1
2021411023138,2021,411023138,2,1,1,1,49,8,3,0,0,0,0,0,9,8,E01002148,3,1,0,1,-1
2021010296585,2021,010296585,1,1,2,2,28,6,3,0,0,1,0,0,9,6,E01002241,-1,0,0,1,-1
2021531111722,2021,531111722,2,1,2,1,66,10,3,0,0,1,0,0,9,6,E01022442,3,1,0,1,-1
2021421034198,2021,421034198,2,4,1,2,49,8,3,0,0,0,0,0,9,6,E01023941,3,1,0,1,-1
2021531073744,2021,531073744,2,1,1,2,36,7,3,0,0,0,0,0,9,7,E01022179,3,1,0,1,-1
202131C163621,2021,31C163621,1,1,1,2,35,6,3,0,0,0,0,0,9,1,E01013868,-1,0,0.0403,0.9597,-1
2021031032165,2021,031032165,2,2,1,1,25,5,2,0,0,0,0,0,17,5,E01020889,7,1,1,0,-1
2021531052286,2021,531052286,2,1,1,1,38,7,3,0,0,0,0,0,19,6,E01009614,3,1,0,1,-1
2021461034285,2021,461034285,2,1,1,1,25,5,2,0,0,0,0,0,9,4,E01021272,7,1,1,0,-1
2021201121716,2021,201121716,1,1,1,1,22,5,3,0,0,0,0,0,9,9,E01029631,3,1,0,1,-1
2021401074225,2021,401074225,1,1,1,1,29,6,3,0,0,0,0,0,9,2,E01017618,3,1,0,1,-1
2021991119897,2021,991119897,1,3,1,2,18,4,3,0,0,0,0,0,9,5,-1,3,1,0,1,-1
2021010309199,2021,010309199,1,1,1,1,40,7,3,0,0,0,0,0,9,9,E01001417,-1,0,0,1,-1
2021320615868,2021,320615868,2,2,1,2,67,10,3,0,0,0,0,0,9,9,E01026355,-1,0,0.03389,0.96611,-1
2021451019209,2021,451019209,1,1,1,1,48,8,3,0,0,0,0,0,9,10,E01030368,3,1,0,1,-1
2021161053351,2021,161053351,1,4,2,2,16,4,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2021440142726,2021,440142726,1,1,1,2,47,8,3,0,0,0,0,0,9,4,E01022478,-1,0,0.08578,0.91422,-1
2021622100645,2021,622100645,1,1,1,2,24,5,3,0,0,0,0,0,9,5,W01001437,-1,0,0.03764,0.96236,-1
2021991101352,2021,991101352,1,1,1,2,46,8,3,0,0,0,0,0,9,9,-1,3,1,0,1,-1
202131A019421,2021,31A019421,2,1,1,1,45,7,3,0,0,0,0,0,3,2,E01028269,-1,0,0.14431,0.85569,-1
2021211053128,2021,211053128,1,1,3,2,27,6,3,9,5,0,0,0,0,1,E01014254,3,1,0,1,-1
2021501023780,2021,501023780,1,1,3,2,-1,-1,3,6,7,0,0,0,0,5,E01020127,3,1,0,1,-1
2021552200167,2021,552200167,1,1,1,1,56,9,3,0,0,0,0,0,5,2,E01032659,-1,0,0.17611,0.82389,-1
2021010312895,2021,010312895,2,1,1,2,28,6,3,0,0,0,0,0,22,5,E01003144,-1,0,0,1,-1
2021010345853,2021,010345853,2,1,1,1,34,6,3,0,0,0,0,0,1,2,E01003168,-1,0,0,1,-1
2021430250959,2021,430250959,1,1,1,1,-1,-1,3,0,0,0,0,0,97,-1,-1,-1,0,0.21642,0.78358,-1
2021070588911,2021,070588911,1,1,3,1,52,8,3,9,5,0,0,0,0,4,E01018337,-1,0,0.09985,0.90015,-1
2021041087421,2021,041087421,2,1,1,1,48,8,3,0,0,0,0,0,9,2,E01031097,3,1,0,1,-1
2021170M30141,2021,170M30141,2,1,1,2,47,8,3,0,0,0,0,0,9,1,E01012014,-1,0,0.02784,0.97216,-1
2021552100439,2021,552100439,1,1,1,1,65,9,3,0,0,0,0,0,9,7,E01020570,-1,0,0.06785,0.93215,-1
2021010301453,2021,010301453,1,1,2,1,18,4,2,0,0,0,2,0,11,5,E01000467,-1,0,1,0,-1
2021401125736,2021,401125736,1,1,3,1,73,10,2,5,1,0,0,0,0,4,E01015782,7,1,1,0,-1
2021440271814,2021,440271814,1,4,2,2,11,3,3,0,0,2,0,0,9,7,E01022513,-1,0,0.09516,0.90484,-1
2021421081803,2021,421081803,2,1,2,1,57,9,3,0,0,1,0,0,9,6,E01021373,3,1,0,1,-1
2021471057527,2021,471057527,2,1,1,2,67,10,3,0,0,0,0,0,9,7,E01031616,3,1,0,1,-1
2021991031100,2021,991031100,1,1,2,2,63,9,2,0,0,1,0,0,9,7,-1,6,1,1,0,-1
2021010348245,2021,010348245,1,1,1,2,28,6,3,0,0,0,0,0,9,2,E01003350,-1,0,0,1,-1
2021131041338,2021,131041338,2,1,1,1,35,6,3,0,0,0,0,0,9,1,E01010817,3,1,0,1,-1
2021547386021,2021,547386021,1,1,1,2,48,8,3,0,0,0,0,0,9,6,E01031271,-1,0,0.04231,0.95769,-1
2021010302691,2021,010302691,1,1,2,2,54,8,3,0,0,0,3,0,11,6,E01002943,-1,0,0,1,-1
2021010299121,2021,010299121,2,2,1,2,24,5,3,0,0,0,0,0,9,5,E01003703,-1,0,0,1,-1
2021010331244,2021,010331244,4,4,1,1,43,7,3,0,0,0,0,0,9,5,E01000036,-1,0,0,1,-1
2021332101061,2021,332101061,1,1,1,1,27,6,3,0,0,0,0,0,9,8,E01025748,-1,0,0.02527,0.97473,-1
2021411080796,2021,411080796,1,2,2,2,23,5,3,0,0,1,0,0,9,10,E01002388,3,1,0,1,-1
2021471082937,2021,471082937,1,1,3,2,45,7,2,10,9,0,0,0,0,6,E01021113,7,1,1,0,-1
2021302100972,2021,302100972,1,1,2,2,23,5,3,0,0,1,0,0,9,8,E01029435,-1,0,0.09225,0.90775,-1
2021430200187,2021,430200187,1,2,2,2,76,11,3,0,0,1,0,0,9,9,E01016266,-1,0,0.14311,0.85689,-1
2021061068396,2021,061068396,1,2,2,1,30,6,3,0,0,1,0,0,9,9,E01005788,3,1,0,1,-1
2021211047060,2021,211047060,3,1,1,1,35,6,3,0,0,0,0,0,9,1,E01014269,3,1,0,1,-1
2021471016938,2021,471016938,2,1,1,1,50,8,2,0,0,0,0,0,19,4,E01016974,7,1,1,0,-1
2021131117203,2021,131117203,2,1,1,1,59,9,3,0,0,0,0,0,9,2,E01011274,3,1,0,1,-1
2021401066169,2021,401066169,1,2,2,1,65,9,3,0,0,1,0,0,9,3,E01015765,3,1,0,1,-1
2021010288892,2021,010288892,2,1,1,2,27,6,3,0,0,0,0,0,1,2,E01004424,-1,0,0,1,-1
2021111070222,2021,111070222,1,1,3,2,81,11,2,6,2,0,0,0,0,4,E01020783,7,1,1,0,-1
2021440352784,2021,440352784,2,1,1,1,67,10,3,0,0,0,0,0,4,9,E01022971,-1,0,0.2218,0.7782,-1
2021061044246,2021,061044246,1,1,3,2,28,6,3,8,1,0,0,0,0,2,E01005959,3,1,0,1,-1
2021361025630,2021,361025630,1,1,1,1,15,3,3,0,0,0,0,0,3,4,E01026474,3,1,0,1,-1
2021010288575,2021,010288575,1,2,2,2,44,7,3,0,0,0,4,0,11,4,E01000171,-1,0,0,1,-1
2021201131419,2021,201131419,1,1,1,1,22,5,2,0,0,0,0,0,9,2,E01008894,7,1,1,0,-1
2021231102068,2021,231102068,1,1,1,1,45,7,3,0,0,0,0,0,9,3,E01031081,3,1,0,1,-1
2021421050196,2021,421050196,1,1,1,1,68,10,3,0,0,0,0,0,9,8,E01022089,3,1,0,1,-1
2021461086147,2021,461086147,1,1,1,1,29,6,3,0,0,0,0,0,9,4,E01024296,3,1,0,1,-1
2021531035447,2021,531035447,1,1,1,1,28,6,3,0,0,0,0,0,9,7,E01022215,3,1,0,1,-1
2021201075296,2021,201075296,2,1,1,1,34,6,2,0,0,0,0,0,97,3,E01009862,7,1,1,0,-1
2021010306705,2021,010306705,1,1,2,1,9,2,3,0,0,2,0,0,9,7,E01003796,-1,0,0,1,-1
2021061038038,2021,061038038,1,1,1,1,33,6,3,0,0,0,0,0,9,2,E01005280,3,1,0,1,-1
2021440516081,2021,440516081,1,1,2,2,26,6,3,0,0,1,0,0,9,6,E01022551,-1,0,0.06701,0.93299,-1
2021471034254,2021,471034254,1,1,1,2,74,10,2,0,0,0,0,0,9,3,E01020975,6,1,1,0,-1
202160Z144246,2021,60Z144246,2,1,1,2,66,10,3,0,0,0,0,0,9,-1,-1,-1,0,0.08474,0.91526,-1
2021131094735,2021,131094735,1,3,2,2,68,10,3,0,0,1,0,0,9,10,E01011845,3,1,0,1,-1
202131C154421,2021,31C154421,1,1,1,2,57,9,3,0,0,0,0,0,9,2,E01013888,-1,0,0.05018,0.94982,-1
2021411032078,2021,411032078,2,1,1,2,38,7,3,0,0,0,0,0,9,3,E01015801,3,1,0,1,-1
2021531125011,2021,531125011,2,2,1,2,51,8,3,0,0,0,0,0,9,4,E01022151,3,1,0,1,-1
2021138280883,2021,138280883,2,2,2,1,42,7,3,0,0,1,0,0,19,3,E01011761,-1,0,0.06069,0.93931,-1
2021552100981,2021,552100981,1,1,1,1,26,6,2,0,0,0,0,0,19,6,E01032004,-1,0,1,0,-1
2021010340022,2021,010340022,1,2,2,-1,-1,-1,3,0,0,1,0,0,9,2,E01001477,-1,0,0,1,-1
2021552101003,2021,552101003,2,3,2,2,32,6,3,0,0,1,0,0,9,5,E01032660,-1,0,0.03536,0.96464,-1
2021351063821,2021,351063821,1,1,1,1,50,8,2,0,0,0,0,0,1,8,E01017966,7,1,1,0,-1
2021010332744,2021,010332744,1,1,1,1,27,6,3,0,0,0,0,0,3,6,E01000587,-1,0,0,1,-1
2021052100295,2021,052100295,1,1,1,1,32,6,2,0,0,0,0,0,19,2,E01006356,-1,0,1,0,-1
2021010348090,2021,010348090,3,2,1,1,59,9,3,0,0,0,0,0,9,7,E01002420,-1,0,0,1,-1
2021141059952,2021,141059952,1,1,1,1,49,8,2,0,0,0,0,0,9,-1,-1,6,1,1,0,-1
2021221047534,2021,221047534,1,1,1,1,27,6,3,0,0,0,0,0,9,7,E01014131,3,1,0,1,-1
2021401090034,2021,401090034,1,1,1,1,77,11,3,0,0,0,0,0,9,5,E01023796,3,1,0,1,-1
2021052100958,2021,052100958,1,1,1,1,14,3,2,0,0,0,0,0,-1,1,E01006674,-1,0,1,0,-1
2021440219063,2021,440219063,2,2,1,2,46,8,3,0,0,0,0,0,9,7,E01030652,-1,0,0.02793,0.97207,-1
2021010335153,2021,010335153,2,1,1,1,20,4,3,0,0,0,0,0,1,2,E01003538,-1,0,0,1,-1
2021061072880,2021,061072880,2,1,1,1,62,9,3,0,0,0,0,0,3,4,E01005914,3,1,0,1,-1
2021440373267,2021,440373267,1,1,1,1,38,7,3,0,0,0,0,0,5,-1,-1,-1,0,0.19762,0.80238,-1
2021461072531,2021,461072531,1,1,1,1,74,10,3,0,0,0,0,0,9,3,E01024149,3,1,0,1,-1
2021010330626,2021,010330626,2,1,1,1,11,3,3,0,0,0,0,0,-1,2,E01002077,-1,0,0,1,-1
2021010304630,2021,010304630,1,1,1,1,24,5,3,0,0,0,0,0,1,2,E01001828,-1,0,0,1,-1
2021052101080,2021,052101080,2,1,1,1,20,4,3,0,0,0,0,0,1,7,E01032123,-1,0,0.12898,0.87102,-1
202131C129921,2021,31C129921,2,1,1,1,22,5,2,0,0,0,0,0,3,1,E01013824,-1,0,1,0,-1
2021010320346,2021,010320346,1,1,1,1,20,4,3,0,0,0,0,0,9,3,E01022739,-1,0,0,1,-1
2021320455163,2021,320455163,1,2,1,1,73,10,3,0,0,0,0,0,9,4,E01026057,-1,0,0.12927,0.87073,-1
2021010311362,2021,010311362,1,1,1,2,30,6,3,0,0,0,0,0,9,2,E01002606,-1,0,0,1,-1
2021010349881,2021,010349881,2,1,1,2,23,5,3,0,0,0,0,0,9,7,E01032795,-1,0,0,1,-1
2021070328716,2021,070328716,1,2,2,2,36,7,3,0,0,1,0,0,9,1,E01006544,-1,0,0.01248,0.98752,-1
2021131047159,2021,131047159,1,1,3,1,41,7,3,5,1,0,0,2,0,8,E01011579,3,1,0,1,-1
2021010288284,2021,010288284,1,1,1,2,47,8,3,0,0,0,0,0,1,9,E01003837,-1,0,0,1,-1
2021471112411,2021,471112411,1,1,1,1,52,8,2,0,0,0,0,0,1,10,E01022632,6,1,1,0,-1
2021421085137,2021,421085137,2,1,1,2,25,5,3,0,0,0,0,0,9,1,E01022027,3,1,0,1,-1
2021461080972,2021,461080972,1,1,1,1,87,11,3,0,0,0,0,0,9,10,E01030876,3,1,0,1,-1
202163C021821,2021,63C021821,1,2,2,2,61,9,3,0,0,1,0,0,9,1,W01000606,-1,0,0.03283,0.96717,-1
2021320312550,2021,320312550,1,1,1,2,54,8,3,0,0,0,0,0,5,9,E01026234,-1,0,0.2109,0.7891,-1
2021552200096,2021,552200096,1,1,3,2,20,4,3,5,1,0,0,0,0,7,E01023054,-1,0,0.05353,0.94647,-1
2021010307583,2021,010307583,2,3,1,1,54,8,3,0,0,0,0,0,9,1,E01000551,-1,0,0,1,-1
2021010319602,2021,010319602,1,1,1,1,36,7,3,0,0,0,0,0,9,3,E01000195,-1,0,0,1,-1
2021122101272,2021,122101272,2,2,1,1,45,7,2,0,0,0,0,0,9,3,E01012358,-1,0,1,0,-1
2021622100553,2021,622100553,1,1,1,1,35,6,3,0,0,0,0,0,19,6,W01001058,-1,0,0.05857,0.94143,-1
202160Z139059,2021,60Z139059,1,2,3,2,47,8,3,9,9,0,0,0,0,-1,-1,-1,0,0.16092,0.83908,-1
2021430509002,2021,430509002,2,1,1,1,34,6,2,0,0,0,0,0,1,5,E01016390,-1,0,1,0,-1
2021371087923,2021,371087923,1,1,1,1,59,9,3,0,0,0,0,0,9,9,E01021934,3,1,0,1,-1
2021421109418,2021,421109418,2,3,1,2,61,9,3,0,0,0,0,0,9,5,E01021388,3,1,0,1,-1
2021461030447,2021,461030447,1,1,1,2,20,4,3,0,0,0,0,0,9,2,E01024616,3,1,0,1,-1
2021501090562,2021,501090562,1,1,1,2,37,7,3,0,0,0,0,0,9,1,E01020094,3,1,0,1,-1
2021010313619,2021,010313619,1,1,3,2,9,2,3,1,3,0,0,0,0,3,E01003716,-1,0,0,1,-1
2021041014343,2021,041014343,1,1,3,2,23,5,3,1,1,0,0,0,0,7,E01025487,3,1,0,1,-1
2021010335672,2021,010335672,1,1,1,1,53,8,3,0,0,0,0,0,9,4,E01003494,-1,0,0,1,-1
2021320310607,2021,320310607,1,2,2,2,52,8,3,0,0,1,0,0,9,7,E01007477,-1,0,0.03651,0.96349,-1
2021320543599,2021,320543599,1,3,1,1,19,4,2,0,0,0,0,0,19,5,E01013211,-1,0,1,0,-1
2021201025316,2021,201025316,2,1,1,2,36,7,3,0,0,0,0,0,9,1,E01009079,3,1,0,1,-1
2021351056362,2021,351056362,1,1,1,1,68,10,1,0,0,0,0,0,9,9,E01018123,1,1,0,0,-1
2021361122165,2021,361122165,2,2,2,2,73,10,3,0,0,1,0,0,9,5,E01026878,3,1,0,1,-1
2021440440933,2021,440440933,1,1,1,2,39,7,3,0,0,0,0,0,9,1,E01017240,-1,0,0.00711,0.99289,-1
2021010297000,2021,010297000,1,1,1,1,21,5,2,0,0,0,0,0,3,4,E01000997,-1,0,1,0,-1
2021061128504,2021,061128504,2,1,1,2,52,8,3,0,0,0,0,0,9,1,E01004851,3,1,0,1,-1
2021430506899,2021,430506899,1,1,1,2,47,8,3,0,0,0,0,0,9,4,E01032732,-1,0,0.00304,0.99696,-1
2021010346187,2021,010346187,1,1,3,2,29,6,3,9,5,0,0,0,0,2,E01032579,-1,0,0,1,-1
2021430143247,2021,430143247,1,1,3,1,25,5,3,6,9,0,0,0,0,-1,-1,-1,0,0.03182,0.96818,-1
2021531101859,2021,531101859,1,1,3,1,78,11,2,8,9,0,0,0,0,9,E01022308,7,1,1,0,-1
2021010340911,2021,010340911,2,2,1,1,52,8,2,0,0,0,0,0,1,2,E01003120,-1,0,1,0,-1
2021070331111,2021,070331111,2,1,1,1,-1,-1,3,0,0,0,0,0,5,7,E01029545,-1,0,0.19935,0.80065,-1
2021010289000,2021,010289000,1,1,1,1,23,5,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2021201082809,2021,201082809,1,1,1,1,23,5,3,0,0,0,0,0,9,5,E01009008,3,1,0,1,-1
